时间	代码	名称	评级	标题
2025-11-05	300382	斯莱克	增持	2025三季报点评：电池壳业务拉动业绩扭亏为盈，机器人核心部件研发取得突破
2025-11-05	002463	沪电股份	买入	算力高景气，Q3业绩新高，产能扩张打开成长空间
2025-11-05	600115	中国东航	买入	2025年三季报点评：25Q3扣非盈利同比大幅增长，改革效益持续体现
2025-11-05	600323	瀚蓝环境	买入	Q3业绩符合预期 供热+AIDC贡献增长潜力
2025-11-05	603225	新凤鸣	买入	PTA拖累Q3业绩，旺季到来产销有望改善
2025-11-05	605337	李子园		阶段性调整持续，期待第二曲线放量
2025-11-05	300811	铂科新材	买入	铂科新材：AI持续赋能，芯片电感有望加速成长
2025-11-05	600519	贵州茅台	买入	经销贡献收入，期待需求逐步改善
2025-11-05	603833	欧派家居	增持	2025年三季报点评：Q3收入小幅下降，业绩短期承压
2025-11-05	300378	鼎捷数智	增持	大陆业务短期承压，AI业务稳步推进
2025-11-05	002371	北方华创	买入	3Q25业绩维持高增长；上调目标价
2025-11-05	300002	神州泰岳	增持	游戏为核多元驱动，AI业务值得期待
2025-11-05	000625	长安汽车	买入	2025年三季报点评：公司利润稳步修复，自主新能源持续高增
2025-11-05	920110	雷特科技	增持	北交所信息更新：构建“DALI+无线控制+全球生态”融合体系，2025Q1-3归母净利润同比+7%
2025-11-05	300505	川金诺	买入	业绩持续高增，苏伊士磷化工项目稳步推进
2025-11-05	600104	上汽集团	买入	公司信息更新报告：Q3自主品牌普遍表现亮眼，鸿蒙智行尚界启新篇
2025-11-05	300408	三环集团	增持	MLCC稳步放量，SOFC打造新成长曲线
2025-11-05	601933	永辉超市	增持	2025Q3调改店开店速度加快，关注自有品牌产品持续上新
2025-11-05	300433	蓝思科技	增持	机器人、AR眼镜、服务器业务构筑新成长曲线
2025-11-05	002332	仙琚制药	买入	业务短期承压，新产品获批在即
2025-11-05	601108	财通证券	买入	营收整体回暖，自营驱动利润增长
2025-11-05	603043	广州酒家	增持	广州酒家2025Q3业绩点评：月饼销售表现良好，餐饮业务彰显韧性
2025-11-05	600882	妙可蓝多	买入	公司事件点评报告：结构优化利润高增，产品渠道双轮驱动
2025-11-05	300679	电连技术	增持	汽车三季度拉货加速，积极卡位机器人等新赛道
2025-11-05	300251	光线传媒	买入	IP转型推进，新片储备丰富
2025-11-05	601991	大唐发电	买入	三季度业绩超预期 关注年底电价谈判
2025-11-05	000596	古井贡酒	增持	2025Q3业绩降幅扩大，加大费投、纾困渠道
2025-11-05	688111	金山办公	买入	AI商业化进程加速，信创办公持续推进
2025-11-05	603187	海容冷链	买入	海容冷链：2025Q3业绩双位数提升，内销冷藏柜快速增长
2025-11-05	603881	数据港	增持	业绩稳健增长，廊坊项目完成第一批机电交付
2025-11-05	688615	合合信息	买入	Q3业绩增长提速，C端付费用户数高增
2025-11-05	002304	洋河股份	中性	2025Q3转亏，经营延续深度调整
2025-11-05	605117	德业股份	买入	Q3业绩点评：加速布局工商储及AIDC，打造新增长点
2025-11-05	301015	百洋医药	买入	品牌运营业务稳健，创新战略转型下利润短期承压
2025-11-05	600458	时代新材	买入	风电叶片收入高增，新材料布局持续完善
2025-11-05	002345	潮宏基	买入	产品渠道双驱动，业绩更上一层楼
2025-11-05	688114	华大智造	买入	华大智造：业绩逐步复苏，利润大幅改善
2025-11-05	001914	招商积余	增持	招商积余2025年三季报点评：营收利润双位数增长，市场拓展持续发力
2025-11-05	300997	欢乐家		营销改革深化，期待旺季动销
2025-11-05	002475	立讯精密	买入	Stronger outlook in Apple upgrade cycle andLeoni/ODM synergies; Lift TP to RMB75.55
2025-11-05	600588	用友网络	买入	企业端业绩回暖，AI驱动企业端应用落地
2025-11-05	601555	东吴证券	买入	东吴证券2025年三季报点评：费类业务稳步增长，投资交易能力展现
2025-11-05	688196	卓越新能	买入	盈利水平持续修复，募投10万吨烃基生柴项目带来增量
2025-11-05	920982	锦波生物	增持	25Q3业绩点评：核心业务增速放缓，费用高企压制短期利润
2025-11-05	603369	今世缘	增持	2025Q3延续调整，净利润降幅环比扩大
2025-11-05	002126	银轮股份	增持	2025年三季度利润同比提升，服务器液冷、机器人等新领域持续拓展
2025-11-05	601138	工业富联	增持	第三季度利润同比增长62%，AI服务器整机柜方案持续放量
2025-11-05	000848	承德露露	增持	三季报点评：三季度营收复苏明显，仍处费用投入期
2025-11-05	603501	豪威集团	增持	前三季度净利润同比增长35%，新产品开启份额提升周期
2025-11-05	688617	惠泰医疗	买入	惠泰医疗：业绩稳步增长，研发、推广加速
2025-11-05	600183	生益科技	买入	Q3单季度业绩新高，产品结构优化带动盈利能力提升
2025-11-05	300124	汇川技术	买入	业绩保持快速增长，积极布局机器人业务
2025-11-05	600970	中材国际	买入	收入如期稳健提升，海外订单增速快
2025-11-05	301080	百普赛斯	增持	2025年前三季度营收同比增长32%，需求端改善驱动
2025-11-05	688046	药康生物	增持	2025前三季度营收同比增长12.9%
2025-11-05	003022	联泓新科	买入	新产品驱动利润增长，新材料项目建设有序推进
2025-11-05	688676	金盘科技	买入	业绩增长亮眼，AIDC与全球化布局多点开花
2025-11-05	002850	科达利	买入	2025年三季报点评：业绩符合预期，结构件龙头盈利能力强劲
2025-11-05	603477	巨星农牧	买入	2025年三季报点评：生猪出栏保持高增长，猪价低迷致利润承压
2025-11-05	000959	首钢股份	买入	降本成效显著，高端战略产品占比提升
2025-11-05	300553	集智股份	买入	增速仍高，“国产替代+深海科技”再进一步
2025-11-05	688008	澜起科技	买入	季度收入创新高，毛利率稳步提升
2025-11-05	600887	伊利股份	买入	2025年三季报业绩点评：多元业务具备韧性，发布中期分红
2025-11-05	689009	九号公司	增持	25Q3收入保持高增长，多元布局深化
2025-11-05	600886	国投电力	买入	来水偏枯业绩承压 自由现金流显著改善
2025-11-05	688608	恒玄科技	买入	长期布局边缘场景，静待6000系列新品
2025-11-05	003000	劲仔食品	增持	2025年三季报点评：营收顺利转正，环比逐步改善
2025-11-05	603885	吉祥航空	买入	2025年三季报点评：单位非油成本拖累盈利，看好公司盈利修复弹性
2025-11-05	002572	索菲亚	增持	2025年三季报点评：Q3收入个位数下降，毛利率持续提升
2025-11-05	688271	联影医疗	买入	联影医疗：业绩超预期，海外业务持续增长
2025-11-05	003017	大洋生物	买入	公司首次覆盖报告：钾盐、兽药全球龙头，业绩迎来高速增长期
2025-11-05	605099	共创草坪	买入	共创草坪：2025Q3业绩高增，盈利能力明显提升
2025-11-05	000630	铜陵有色	增持	资产减值拖累业绩，看好明年铜矿业务量价齐增
2025-11-05	300601	康泰生物		利润短期承压，创新赋能发展
2025-11-05	002736	国信证券	增持	国信证券2025年三季报点评：业绩表现强劲，外延并购落地
2025-11-05	603799	华友钴业	买入	一体化优势显现，未来有望受益钴价抬升
2025-11-05	002929	润建股份	增持	业绩短期承压，智算与海外业务加速发展
2025-11-04	688271	联影医疗	买入	2025年三季报业绩点评：25Q3业绩超预期，国内外业务增长提速
2025-11-04	300308	中际旭创	买入	AI需求推动季度业绩创新高；云厂商资本支出强劲，展望积极
2025-11-04	600012	皖通高速	买入	宣广全线贯通带动收入高增，三季度业绩略超预期
2025-11-04	600372	中航机载	买入	2025年三季报点评：以“技术领先+产能扩张”双轮驱动，打造一流机载供应商
2025-11-04	301165	锐捷网络	增持	锐捷网络2025年三季报点评：Q3业务维持景气，利润受计提奖金影响
2025-11-04	003010	若羽臣		若羽臣：平台进化，自有品牌高速成长
2025-11-04	605589	圣泉集团	买入	业绩同比高增，电子及电池材料延续高景气
2025-11-04	600779	水井坊	买入	公司事件点评报告：业绩短期承压，关注渠道调整成效
2025-11-04	002422	科伦药业		业绩短期承压，静待创新兑现
2025-11-04	002839	张家港行	中性	2025年三季报点评：利润稳定增长，资产质量稳健
2025-11-04	688278	特宝生物	增持	核心产品派格宾慢乙肝功能性治愈适应症获批
2025-11-04	601615	明阳智能	买入	2025年三季报点评：业绩符合预期，在手订单饱满
2025-11-04	688120	华海清科	买入	2025年三季报点评：业绩持续增长，看好CMP龙头平台化布局
2025-11-04	601111	中国国航	买入	2025年三季报点评：非油成本高位拖累盈利，新一轮定增优化资本结构
2025-11-04	600702	舍得酒业	买入	公司事件点评报告：业绩延续调整，电商表现亮眼
2025-11-04	600988	赤峰黄金	买入	2025年三季报点评：充分受益金价上行，公司业绩稳健增长
2025-11-04	603014	威高血净	买入	拟定增收购威高普瑞，产品+渠道珠联璧合
2025-11-04	600586	金晶科技	买入	2025年三季报点评：建筑玻璃需求疲弱，TCO玻璃未来可期
2025-11-04	605598	上海港湾	增持	主业承压，卫星业务成长性可期
2025-11-04	601021	春秋航空	买入	2025年三季报点评：客公里收益阶段性承压，看好收入端量价回升
2025-11-04	000568	泸州老窖	买入	公司事件点评报告：控量稳价战略蓄力，渠道精耕强化终端触达
2025-11-04	601128	常熟银行	买入	公司简评报告：息差压力缓解，非息收入增长强劲
2025-11-04	688003	天准科技	增持	2025年三季报点评：业绩短期承压，新兴业务多点开花
2025-11-04	001288	运机集团	买入	2025年三季报点评：2025Q3利润端增长亮眼，海外市场拓展顺利
2025-11-04	601668	中国建筑	买入	2025年三季报点评：Q3盈利承压，境外收入、细分领域订单表现亮眼
2025-11-04	600007	中国国贸	增持	2025三季报点评：公寓业务表现亮眼，核心资产韧性犹存
2025-11-04	301600	慧翰股份	买入	车载eCall迎国标强装机遇，能源管理业务前景广阔
2025-11-04	688331	荣昌生物	中性	近期关注两款产品医保谈判结果
2025-11-04	002968	新大正	买入	2025三季报点评：主动优化业务结构见效，并购切入IFM蓝海
2025-11-04	600031	三一重工	买入	Q3业绩高增长，港股上市、全球化布局深入推进
2025-11-04	920160	北矿检测		新股覆盖研究：北矿检测
2025-11-04	600496	精工钢构	买入	业绩如期快速增长，经营现金流大幅改善
2025-11-04	600025	华能水电	买入	季报点评：水电项目投产来水偏丰抵消短期电价压力，定增落地助力长期成长
2025-11-04	600029	南方航空	买入	2025年三季报点评：Q3盈利同比增长，重视价格回升的盈利释放能力
2025-11-04	002928	华夏航空	买入	2025年三季报点评：25Q3盈利同比高增长，延续经营改善趋势
2025-11-04	002938	鹏鼎控股	增持	优化业务结构，推进新产能建设
2025-11-04	002534	西子洁能		经营性现金流净额明显改善，积极布局海外和核电领域带来成长空间
2025-11-04	688389	普门科技	买入	公司简评报告：国际业务增长迅速，静待行业政策影响出清
2025-11-04	603298	杭叉集团	增持	亚洲物流展首发人形机器人“X1”系列，加速切入万亿级具身智能市场
2025-11-04	600875	东方电气	增持	三季度盈利能力修复，“十五五”电源建设需求可期
2025-11-04	600132	重庆啤酒	买入	2025年三季报点评：Q3结构持续改善，费用及税率拖累盈利
2025-11-04	603283	赛腾股份	买入	2025年三季报点评：Q3业绩环比改善，核心客户创新周期与多元业务布局驱动中长期成长
2025-11-04	688012	中微公司	增持	收入增长超预期，合同负债环比提升明显
2025-11-04	301607	富特科技	买入	2025三季报点评：Q3业绩超预期，客户拓展成效显著
2025-11-04	600765	中航重机	买入	2025年三季报点评：四季度回款高峰到来后盈利与现金流有望同步向上共振
2025-11-04	603299	苏盐井神	买入	周期底部业绩承压，盐穴储气利润释放可期
2025-11-04	603882	金域医学	买入	2025年三季报业绩点评：Q3经营边际好转，外部影响有望见底
2025-11-04	689009	九号公司	增持	2025年第三季度利润同比较快增长，电动两轮车、割草机等持续放量
2025-11-04	603043	广州酒家	买入	公司事件点评报告：月饼销售顺利收官，多渠道共振彰显经营韧性
